id_prueba,id_asignacion,descripcion,tipo,fecha_ejecucion,resultado,severidad_defecto,tiempo_resolucion_horas
16118,1434,Prueba auto 16118,sistema,2025-10-21,éxito,nula,0
16119,1434,Prueba auto 16119,sistema,2025-09-26,éxito,nula,0
16120,1434,Prueba auto 16120,sistema,2025-11-05,éxito,nula,0
16121,1434,Prueba auto 16121,sistema,2025-09-26,éxito,nula,0
16122,1434,Prueba auto 16122,sistema,2025-10-31,fallo,alta,4
16123,1434,Prueba auto 16123,sistema,2025-10-19,éxito,nula,0
16124,1434,Prueba auto 16124,sistema,2025-10-28,éxito,nula,0
16125,1434,Prueba auto 16125,sistema,2025-10-01,éxito,nula,0
16126,1434,Prueba auto 16126,integración,2025-10-24,éxito,nula,0
16127,1434,Prueba auto 16127,integración,2025-10-31,éxito,nula,0
16128,1434,Prueba auto 16128,integración,2025-10-23,éxito,nula,0
16129,1434,Prueba auto 16129,sistema,2025-10-25,éxito,nula,0
16130,1434,Prueba auto 16130,integración,2025-10-29,éxito,nula,0
16131,1434,Prueba auto 16131,integración,2025-11-05,éxito,nula,0
16132,1434,Prueba auto 16132,sistema,2025-10-21,éxito,nula,0
16133,1434,Prueba auto 16133,integración,2025-09-29,éxito,nula,0
16134,1434,Prueba auto 16134,integración,2025-09-30,fallo,crítica,2
16135,1434,Prueba auto 16135,sistema,2025-11-06,éxito,nula,0
16136,1434,Prueba auto 16136,integración,2025-10-07,fallo,baja,5
16137,1434,Prueba auto 16137,sistema,2025-10-19,éxito,nula,0
16138,1434,Prueba auto 16138,integración,2025-11-06,fallo,crítica,4
16139,1441,Prueba auto 16139,sistema,2019-06-06,éxito,nula,0
16140,1441,Prueba auto 16140,sistema,2019-03-18,éxito,nula,0
16141,1441,Prueba auto 16141,integración,2019-04-26,éxito,nula,0
16142,1441,Prueba auto 16142,sistema,2019-06-05,éxito,nula,0
16143,1441,Prueba auto 16143,sistema,2019-05-22,éxito,nula,0
16144,1441,Prueba auto 16144,sistema,2019-04-10,fallo,crítica,4
16145,1441,Prueba auto 16145,integración,2019-04-27,éxito,nula,0
16146,1441,Prueba auto 16146,sistema,2019-06-10,éxito,nula,0
16147,1441,Prueba auto 16147,integración,2019-05-31,éxito,nula,0
16148,1441,Prueba auto 16148,integración,2019-05-21,éxito,nula,0
16149,1441,Prueba auto 16149,sistema,2019-05-26,éxito,nula,0
16150,1441,Prueba auto 16150,integración,2019-06-19,éxito,nula,0
16151,1441,Prueba auto 16151,integración,2019-06-07,éxito,nula,0
16152,1441,Prueba auto 16152,integración,2019-06-14,éxito,nula,0
16153,1441,Prueba auto 16153,sistema,2019-05-28,fallo,crítica,2
16154,1441,Prueba auto 16154,sistema,2019-06-29,éxito,nula,0
16155,1441,Prueba auto 16155,integración,2019-04-23,fallo,baja,1
16156,1441,Prueba auto 16156,integración,2019-05-16,éxito,nula,0
16157,1441,Prueba auto 16157,integración,2019-04-08,éxito,nula,0
16158,1441,Prueba auto 16158,integración,2019-05-26,éxito,nula,0
16159,1441,Prueba auto 16159,integración,2019-04-08,fallo,media,6
16160,1441,Prueba auto 16160,sistema,2019-04-20,éxito,nula,0
16161,1441,Prueba auto 16161,integración,2019-05-04,éxito,nula,0
16162,1441,Prueba auto 16162,integración,2019-05-03,éxito,nula,0
16163,1441,Prueba auto 16163,integración,2019-05-18,éxito,nula,0
16164,1441,Prueba auto 16164,sistema,2019-03-24,éxito,nula,0
16165,1441,Prueba auto 16165,sistema,2019-04-29,éxito,nula,0
16166,1441,Prueba auto 16166,integración,2019-04-30,éxito,nula,0
16167,1441,Prueba auto 16167,integración,2019-06-06,éxito,nula,0
16168,1441,Prueba auto 16168,sistema,2019-04-12,fallo,crítica,1
16169,1441,Prueba auto 16169,sistema,2019-04-13,fallo,baja,6
16170,1441,Prueba auto 16170,sistema,2019-04-15,éxito,nula,0
16171,1441,Prueba auto 16171,sistema,2019-06-12,éxito,nula,0
16172,1441,Prueba auto 16172,integración,2019-04-04,éxito,nula,0
16173,1441,Prueba auto 16173,sistema,2019-05-13,éxito,nula,0
16174,1441,Prueba auto 16174,integración,2019-03-06,éxito,nula,0
16175,1441,Prueba auto 16175,sistema,2019-06-22,éxito,nula,0
16176,1441,Prueba auto 16176,sistema,2019-05-24,éxito,nula,0
16177,1441,Prueba auto 16177,integración,2019-03-21,éxito,nula,0
16178,1441,Prueba auto 16178,integración,2019-07-04,fallo,alta,4
16179,1441,Prueba auto 16179,integración,2019-06-07,fallo,media,2
16180,1445,Prueba auto 16180,sistema,2019-05-22,éxito,nula,0
16181,1445,Prueba auto 16181,sistema,2019-06-20,éxito,nula,0
16182,1445,Prueba auto 16182,integración,2019-05-12,éxito,nula,0
16183,1445,Prueba auto 16183,integración,2019-07-01,éxito,nula,0
16184,1445,Prueba auto 16184,integración,2019-05-17,éxito,nula,0
16185,1445,Prueba auto 16185,sistema,2019-05-29,éxito,nula,0
16186,1445,Prueba auto 16186,sistema,2019-06-18,fallo,alta,1
16187,1445,Prueba auto 16187,integración,2019-04-12,éxito,nula,0
16188,1445,Prueba auto 16188,integración,2019-03-07,éxito,nula,0
16189,1445,Prueba auto 16189,integración,2019-03-12,éxito,nula,0
16190,1445,Prueba auto 16190,sistema,2019-06-22,éxito,nula,0
16191,1445,Prueba auto 16191,sistema,2019-06-25,éxito,nula,0
16192,1445,Prueba auto 16192,sistema,2019-05-13,éxito,nula,0
16193,1445,Prueba auto 16193,integración,2019-04-07,éxito,nula,0
16194,1445,Prueba auto 16194,integración,2019-05-31,éxito,nula,0
16195,1445,Prueba auto 16195,integración,2019-05-31,éxito,nula,0
16196,1445,Prueba auto 16196,sistema,2019-03-31,fallo,media,2
16197,1445,Prueba auto 16197,integración,2019-06-01,fallo,alta,6
16198,1445,Prueba auto 16198,sistema,2019-06-01,éxito,nula,0
16199,1445,Prueba auto 16199,integración,2019-05-21,éxito,nula,0
16200,1445,Prueba auto 16200,sistema,2019-05-19,fallo,alta,6
16201,1445,Prueba auto 16201,sistema,2019-05-17,éxito,nula,0
16202,1445,Prueba auto 16202,sistema,2019-03-18,éxito,nula,0
16203,1445,Prueba auto 16203,integración,2019-06-06,fallo,media,4
16204,1445,Prueba auto 16204,integración,2019-05-03,éxito,nula,0
16205,1445,Prueba auto 16205,sistema,2019-06-16,éxito,nula,0
16206,1445,Prueba auto 16206,integración,2019-04-24,éxito,nula,0
16207,1445,Prueba auto 16207,sistema,2019-06-08,éxito,nula,0
16208,1445,Prueba auto 16208,integración,2019-01-08,éxito,nula,0
16209,1445,Prueba auto 16209,integración,2019-04-05,éxito,nula,0
16210,1445,Prueba auto 16210,sistema,2019-04-11,fallo,media,2
16211,1445,Prueba auto 16211,sistema,2019-06-01,éxito,nula,0
16212,1445,Prueba auto 16212,sistema,2019-05-18,éxito,nula,0
16213,1445,Prueba auto 16213,sistema,2019-06-11,éxito,nula,0
16214,1445,Prueba auto 16214,sistema,2019-06-06,éxito,nula,0
16215,1445,Prueba auto 16215,integración,2019-06-10,éxito,nula,0
16216,1445,Prueba auto 16216,integración,2019-04-22,éxito,nula,0
16217,1445,Prueba auto 16217,sistema,2019-05-29,éxito,nula,0
16218,1445,Prueba auto 16218,sistema,2019-04-16,éxito,nula,0
16219,1445,Prueba auto 16219,sistema,2019-07-08,éxito,nula,0
16220,1445,Prueba auto 16220,sistema,2019-04-14,éxito,nula,0
16221,1445,Prueba auto 16221,sistema,2019-06-01,éxito,nula,0
16222,1445,Prueba auto 16222,sistema,2019-02-18,fallo,baja,8
16223,1445,Prueba auto 16223,sistema,2019-07-08,éxito,nula,0
16224,1445,Prueba auto 16224,sistema,2019-07-06,éxito,nula,0
16225,1445,Prueba auto 16225,integración,2019-06-01,éxito,nula,0
16226,1445,Prueba auto 16226,sistema,2019-06-13,éxito,nula,0
16227,1445,Prueba auto 16227,sistema,2019-05-19,éxito,nula,0
16228,1445,Prueba auto 16228,integración,2019-06-09,éxito,nula,0
16229,1448,Prueba auto 16229,integración,2019-06-10,fallo,media,5
16230,1448,Prueba auto 16230,sistema,2019-06-16,fallo,baja,1
16231,1448,Prueba auto 16231,sistema,2019-06-03,éxito,nula,0
16232,1448,Prueba auto 16232,sistema,2019-06-16,fallo,alta,3
16233,1448,Prueba auto 16233,sistema,2019-03-22,éxito,nula,0
16234,1448,Prueba auto 16234,sistema,2019-03-13,éxito,nula,0
16235,1448,Prueba auto 16235,sistema,2019-05-17,éxito,nula,0
16236,1448,Prueba auto 16236,sistema,2019-03-27,éxito,nula,0
16237,1448,Prueba auto 16237,integración,2019-05-09,éxito,nula,0
16238,1448,Prueba auto 16238,sistema,2019-05-28,éxito,nula,0
16239,1448,Prueba auto 16239,integración,2019-04-30,éxito,nula,0
16240,1448,Prueba auto 16240,sistema,2019-04-04,éxito,nula,0
16241,1448,Prueba auto 16241,integración,2019-04-06,éxito,nula,0
16242,1448,Prueba auto 16242,sistema,2019-06-10,éxito,nula,0
16243,1448,Prueba auto 16243,integración,2019-05-25,éxito,nula,0
16244,1448,Prueba auto 16244,sistema,2019-06-15,éxito,nula,0
16245,1448,Prueba auto 16245,integración,2019-05-08,éxito,nula,0
16246,1448,Prueba auto 16246,sistema,2019-03-15,éxito,nula,0
16247,1448,Prueba auto 16247,integración,2019-06-13,éxito,nula,0
16248,1448,Prueba auto 16248,integración,2019-07-07,éxito,nula,0
16249,1448,Prueba auto 16249,sistema,2019-06-26,fallo,baja,2
16250,1448,Prueba auto 16250,integración,2019-07-07,éxito,nula,0
16251,1448,Prueba auto 16251,integración,2019-07-01,éxito,nula,0
16252,1448,Prueba auto 16252,integración,2019-03-12,éxito,nula,0
16253,1448,Prueba auto 16253,integración,2019-06-27,éxito,nula,0
16254,1448,Prueba auto 16254,integración,2019-06-17,éxito,nula,0
16255,1448,Prueba auto 16255,integración,2019-05-14,éxito,nula,0
16256,1448,Prueba auto 16256,sistema,2019-04-16,fallo,crítica,2
16257,1448,Prueba auto 16257,integración,2019-03-03,éxito,nula,0
16258,1448,Prueba auto 16258,integración,2019-06-10,éxito,nula,0
16259,1448,Prueba auto 16259,sistema,2019-04-17,éxito,nula,0
16260,1448,Prueba auto 16260,integración,2019-01-27,éxito,nula,0
16261,1448,Prueba auto 16261,sistema,2019-06-07,fallo,crítica,8
16262,1448,Prueba auto 16262,integración,2019-06-28,éxito,nula,0
16263,1448,Prueba auto 16263,sistema,2019-01-19,éxito,nula,0
16264,1448,Prueba auto 16264,integración,2019-05-04,éxito,nula,0
16265,1448,Prueba auto 16265,sistema,2019-06-18,éxito,nula,0
16266,1448,Prueba auto 16266,sistema,2019-06-10,éxito,nula,0
16267,1448,Prueba auto 16267,sistema,2019-03-13,éxito,nula,0
16268,1448,Prueba auto 16268,integración,2019-05-07,éxito,nula,0
16269,1448,Prueba auto 16269,sistema,2019-05-21,éxito,nula,0
16270,1448,Prueba auto 16270,integración,2019-06-01,éxito,nula,0
16271,1448,Prueba auto 16271,integración,2019-05-31,éxito,nula,0
16272,1448,Prueba auto 16272,sistema,2019-06-14,éxito,nula,0
16273,1448,Prueba auto 16273,integración,2019-02-25,éxito,nula,0
16274,1448,Prueba auto 16274,sistema,2019-05-28,fallo,media,4
16275,1448,Prueba auto 16275,sistema,2019-05-12,éxito,nula,0
16276,1448,Prueba auto 16276,sistema,2019-06-20,éxito,nula,0
16277,1448,Prueba auto 16277,integración,2019-05-24,éxito,nula,0
16278,1448,Prueba auto 16278,integración,2019-05-06,éxito,nula,0
16279,1448,Prueba auto 16279,sistema,2019-05-20,éxito,nula,0
16280,1448,Prueba auto 16280,sistema,2019-06-13,éxito,nula,0
16281,1448,Prueba auto 16281,integración,2019-06-10,éxito,nula,0
16282,1448,Prueba auto 16282,sistema,2019-06-07,éxito,nula,0
16283,1448,Prueba auto 16283,integración,2019-05-30,éxito,nula,0
16284,1448,Prueba auto 16284,integración,2019-02-28,éxito,nula,0
16285,1450,Prueba auto 16285,integración,2020-11-17,éxito,nula,0
16286,1450,Prueba auto 16286,integración,2020-11-17,éxito,nula,0
16287,1450,Prueba auto 16287,integración,2020-11-27,éxito,nula,0
16288,1450,Prueba auto 16288,integración,2020-11-21,éxito,nula,0
16289,1450,Prueba auto 16289,sistema,2020-11-26,éxito,nula,0
16290,1450,Prueba auto 16290,integración,2020-10-27,éxito,nula,0
16291,1450,Prueba auto 16291,integración,2020-11-16,éxito,nula,0
16292,1450,Prueba auto 16292,integración,2020-12-04,éxito,nula,0
16293,1450,Prueba auto 16293,integración,2020-11-15,éxito,nula,0
16294,1450,Prueba auto 16294,integración,2020-11-11,éxito,nula,0
16295,1450,Prueba auto 16295,sistema,2020-11-05,éxito,nula,0
16296,1450,Prueba auto 16296,integración,2020-10-21,éxito,nula,0
16297,1450,Prueba auto 16297,sistema,2020-11-30,éxito,nula,0
16298,1450,Prueba auto 16298,integración,2020-11-11,éxito,nula,0
16299,1450,Prueba auto 16299,sistema,2020-12-04,éxito,nula,0
16300,1450,Prueba auto 16300,integración,2020-12-05,éxito,nula,0
16301,1450,Prueba auto 16301,integración,2020-11-15,éxito,nula,0
16302,1450,Prueba auto 16302,sistema,2020-10-25,éxito,nula,0
16303,1450,Prueba auto 16303,integración,2020-11-24,éxito,nula,0
16304,1450,Prueba auto 16304,sistema,2020-11-03,éxito,nula,0
16305,1450,Prueba auto 16305,integración,2020-11-27,éxito,nula,0
16306,1450,Prueba auto 16306,sistema,2020-12-01,éxito,nula,0
16307,1450,Prueba auto 16307,sistema,2020-10-29,éxito,nula,0
16308,1450,Prueba auto 16308,sistema,2020-11-26,fallo,baja,6
16309,1450,Prueba auto 16309,sistema,2020-11-23,éxito,nula,0
16310,1450,Prueba auto 16310,integración,2020-10-28,éxito,nula,0
16311,1450,Prueba auto 16311,integración,2020-11-16,éxito,nula,0
16312,1450,Prueba auto 16312,sistema,2020-11-04,fallo,crítica,4
16313,1450,Prueba auto 16313,integración,2020-11-16,fallo,alta,2
16314,1450,Prueba auto 16314,sistema,2020-12-02,éxito,nula,0
16315,1450,Prueba auto 16315,sistema,2020-11-12,éxito,nula,0
16316,1450,Prueba auto 16316,sistema,2020-11-24,éxito,nula,0
16317,1450,Prueba auto 16317,sistema,2020-11-22,éxito,nula,0
16318,1450,Prueba auto 16318,sistema,2020-11-22,fallo,media,8
16319,1450,Prueba auto 16319,integración,2020-11-10,fallo,baja,1
16320,1450,Prueba auto 16320,sistema,2020-10-18,éxito,nula,0
16321,1450,Prueba auto 16321,sistema,2020-10-29,éxito,nula,0
16322,1450,Prueba auto 16322,sistema,2020-11-11,fallo,media,4
16323,1450,Prueba auto 16323,integración,2020-11-01,éxito,nula,0
16324,1450,Prueba auto 16324,sistema,2020-11-29,éxito,nula,0
16325,1450,Prueba auto 16325,sistema,2020-11-04,éxito,nula,0
16326,1450,Prueba auto 16326,sistema,2020-11-30,éxito,nula,0
16327,1450,Prueba auto 16327,sistema,2020-12-03,éxito,nula,0
16328,1450,Prueba auto 16328,integración,2020-10-20,éxito,nula,0
16329,1450,Prueba auto 16329,integración,2020-11-22,éxito,nula,0
16330,1450,Prueba auto 16330,integración,2020-10-15,éxito,nula,0
16331,1450,Prueba auto 16331,integración,2020-12-02,éxito,nula,0
16332,1450,Prueba auto 16332,sistema,2020-12-03,éxito,nula,0
16333,1450,Prueba auto 16333,integración,2020-11-26,éxito,nula,0
16334,1452,Prueba auto 16334,integración,2020-11-24,éxito,nula,0
16335,1452,Prueba auto 16335,integración,2020-11-04,éxito,nula,0
16336,1452,Prueba auto 16336,integración,2020-11-06,éxito,nula,0
16337,1452,Prueba auto 16337,sistema,2020-11-01,éxito,nula,0
16338,1452,Prueba auto 16338,integración,2020-10-01,fallo,baja,8
16339,1452,Prueba auto 16339,integración,2020-10-27,fallo,baja,2
16340,1452,Prueba auto 16340,sistema,2020-11-30,éxito,nula,0
16341,1452,Prueba auto 16341,sistema,2020-10-13,éxito,nula,0
16342,1452,Prueba auto 16342,sistema,2020-12-01,éxito,nula,0
16343,1452,Prueba auto 16343,sistema,2020-10-28,éxito,nula,0
16344,1452,Prueba auto 16344,integración,2020-11-16,fallo,alta,6
16345,1452,Prueba auto 16345,sistema,2020-11-26,éxito,nula,0
16346,1452,Prueba auto 16346,integración,2020-10-10,éxito,nula,0
16347,1452,Prueba auto 16347,integración,2020-11-18,éxito,nula,0
16348,1452,Prueba auto 16348,sistema,2020-11-30,éxito,nula,0
16349,1452,Prueba auto 16349,sistema,2020-11-05,éxito,nula,0
16350,1452,Prueba auto 16350,sistema,2020-10-08,éxito,nula,0
16351,1452,Prueba auto 16351,integración,2020-11-01,éxito,nula,0
16352,1452,Prueba auto 16352,integración,2020-10-30,éxito,nula,0
16353,1452,Prueba auto 16353,sistema,2020-10-21,éxito,nula,0
16354,1452,Prueba auto 16354,sistema,2020-11-09,éxito,nula,0
16355,1452,Prueba auto 16355,integración,2020-12-04,éxito,nula,0
16356,1452,Prueba auto 16356,sistema,2020-10-23,fallo,crítica,7
16357,1452,Prueba auto 16357,integración,2020-11-23,fallo,alta,5
16358,1452,Prueba auto 16358,sistema,2020-11-29,éxito,nula,0
16359,1452,Prueba auto 16359,integración,2020-11-20,éxito,nula,0
16360,1452,Prueba auto 16360,sistema,2020-11-18,éxito,nula,0
16361,1452,Prueba auto 16361,sistema,2020-11-09,éxito,nula,0
16362,1452,Prueba auto 16362,integración,2020-11-26,éxito,nula,0
16363,1452,Prueba auto 16363,integración,2020-11-23,éxito,nula,0
16364,1452,Prueba auto 16364,sistema,2020-12-03,éxito,nula,0
16365,1452,Prueba auto 16365,integración,2020-11-28,éxito,nula,0
16366,1452,Prueba auto 16366,sistema,2020-11-24,éxito,nula,0
16367,1452,Prueba auto 16367,sistema,2020-11-14,fallo,media,2
16368,1452,Prueba auto 16368,sistema,2020-11-03,éxito,nula,0
16369,1452,Prueba auto 16369,sistema,2020-11-22,fallo,alta,5
16370,1452,Prueba auto 16370,sistema,2020-11-08,fallo,alta,4
16371,1452,Prueba auto 16371,sistema,2020-12-03,fallo,crítica,8
16372,1452,Prueba auto 16372,integración,2020-11-20,éxito,nula,0
16373,1452,Prueba auto 16373,sistema,2020-11-08,éxito,nula,0
16374,1452,Prueba auto 16374,integración,2020-11-08,éxito,nula,0
16375,1452,Prueba auto 16375,integración,2020-11-06,éxito,nula,0
16376,1452,Prueba auto 16376,sistema,2020-11-19,éxito,nula,0
16377,1452,Prueba auto 16377,integración,2020-11-16,éxito,nula,0
16378,1452,Prueba auto 16378,integración,2020-11-07,éxito,nula,0
16379,1452,Prueba auto 16379,integración,2020-11-05,éxito,nula,0
16380,1452,Prueba auto 16380,sistema,2020-11-19,éxito,nula,0
16381,1452,Prueba auto 16381,integración,2020-11-01,éxito,nula,0
16382,1452,Prueba auto 16382,sistema,2020-11-08,fallo,crítica,5
16383,1460,Prueba auto 16383,sistema,2024-08-22,éxito,nula,0
16384,1460,Prueba auto 16384,integración,2024-08-02,éxito,nula,0
16385,1460,Prueba auto 16385,sistema,2024-10-05,éxito,nula,0
16386,1460,Prueba auto 16386,integración,2024-08-18,éxito,nula,0
16387,1460,Prueba auto 16387,integración,2024-06-18,éxito,nula,0
16388,1460,Prueba auto 16388,sistema,2024-09-13,éxito,nula,0
16389,1460,Prueba auto 16389,integración,2024-08-28,éxito,nula,0
16390,1460,Prueba auto 16390,sistema,2024-09-09,éxito,nula,0
16391,1460,Prueba auto 16391,sistema,2024-07-08,éxito,nula,0
16392,1460,Prueba auto 16392,integración,2024-09-24,éxito,nula,0
16393,1460,Prueba auto 16393,integración,2024-08-10,fallo,crítica,2
16394,1460,Prueba auto 16394,integración,2024-07-04,éxito,nula,0
16395,1460,Prueba auto 16395,sistema,2024-10-04,éxito,nula,0
16396,1460,Prueba auto 16396,integración,2024-08-04,éxito,nula,0
16397,1460,Prueba auto 16397,sistema,2024-09-05,éxito,nula,0
16398,1460,Prueba auto 16398,integración,2024-08-27,fallo,crítica,3
16399,1460,Prueba auto 16399,sistema,2024-09-15,fallo,media,2
16400,1460,Prueba auto 16400,integración,2024-06-23,éxito,nula,0
16401,1460,Prueba auto 16401,sistema,2024-07-16,éxito,nula,0
16402,1460,Prueba auto 16402,sistema,2024-09-09,fallo,alta,6
16403,1460,Prueba auto 16403,sistema,2024-07-03,éxito,nula,0
16404,1460,Prueba auto 16404,integración,2024-09-07,éxito,nula,0
16405,1460,Prueba auto 16405,integración,2024-07-30,fallo,baja,4
16406,1460,Prueba auto 16406,integración,2024-07-01,éxito,nula,0
16407,1460,Prueba auto 16407,integración,2024-08-22,éxito,nula,0
16408,1460,Prueba auto 16408,sistema,2024-08-16,éxito,nula,0
16409,1460,Prueba auto 16409,integración,2024-07-30,éxito,nula,0
16410,1460,Prueba auto 16410,integración,2024-09-14,éxito,nula,0
16411,1460,Prueba auto 16411,sistema,2024-09-17,fallo,alta,6
16412,1460,Prueba auto 16412,sistema,2024-05-17,éxito,nula,0
16413,1460,Prueba auto 16413,sistema,2024-08-17,fallo,baja,2
