id_hecho_calidad,id_proyecto,id_tiempo,tipo_prueba,severidad,cantidad_defectos_encontrados
18257,281,20171227,integración,nula,0
18258,281,20171228,integración,nula,0
18259,281,20171228,sistema,nula,0
18260,281,20171229,sistema,nula,0
18261,281,20171230,integración,nula,0
18262,281,20171230,sistema,nula,0
18263,281,20180101,integración,nula,0
18264,281,20180101,sistema,nula,0
18265,281,20180103,sistema,nula,0
18266,281,20180105,sistema,nula,0
18267,281,20180106,integración,crítica,1
18268,281,20180106,sistema,nula,0
18269,281,20180108,integración,crítica,1
18270,281,20180110,sistema,nula,0
18271,281,20180112,sistema,nula,0
18272,281,20180113,integración,nula,0
18273,281,20180113,sistema,nula,0
18274,281,20180114,sistema,nula,0
18275,281,20180115,sistema,nula,0
18276,281,20180116,sistema,nula,0
18277,281,20180118,integración,nula,0
18278,281,20180118,sistema,nula,0
18279,281,20180119,sistema,nula,0
18280,281,20180120,integración,nula,0
18281,281,20180121,integración,nula,0
18282,281,20180124,integración,nula,0
18283,282,20181117,sistema,nula,0
18284,282,20181118,sistema,media,1
18285,282,20181123,integración,baja,1
18286,282,20181126,integración,nula,0
18287,282,20181202,sistema,nula,0
18288,282,20181204,sistema,nula,0
18289,282,20181205,integración,nula,0
18290,282,20181206,integración,nula,0
18291,282,20181206,sistema,nula,0
18292,282,20181210,sistema,nula,0
18293,282,20181211,integración,nula,0
18294,282,20181212,integración,nula,0
18295,282,20181216,sistema,nula,0
18296,282,20181217,integración,baja,1
18297,282,20181217,integración,nula,0
18298,282,20181217,sistema,nula,0
18299,282,20181218,sistema,nula,0
18300,282,20181219,integración,media,1
18301,282,20181219,sistema,nula,0
18302,282,20181220,integración,nula,0
18303,282,20181220,sistema,nula,0
18304,282,20181221,integración,nula,0
18305,282,20181221,sistema,nula,0
18306,282,20181222,integración,alta,1
18307,282,20181222,integración,nula,0
18308,282,20181222,sistema,nula,0
18309,282,20181223,sistema,nula,0
18310,282,20181224,integración,nula,0
18311,282,20181224,sistema,nula,0
18312,282,20181225,integración,nula,0
18313,282,20181226,integración,baja,1
18314,282,20181226,integración,nula,0
18315,282,20181226,sistema,nula,0
18316,282,20181227,integración,alta,1
18317,282,20181227,integración,nula,0
18318,282,20181227,sistema,nula,0
18319,282,20181228,integración,nula,0
18320,282,20181229,sistema,media,1
18321,282,20181229,sistema,nula,0
18322,282,20181230,sistema,nula,0
18323,282,20181231,sistema,crítica,1
18324,282,20181231,sistema,nula,0
18325,282,20190101,integración,nula,0
18326,282,20190102,sistema,nula,0
18327,282,20190103,integración,media,1
18328,282,20190103,sistema,crítica,1
18329,282,20190103,sistema,nula,0
18330,282,20190104,integración,baja,1
18331,282,20190104,integración,nula,0
18332,282,20190104,sistema,nula,0
18333,282,20190105,integración,crítica,1
18334,282,20190105,integración,nula,0
18335,282,20190105,sistema,nula,0
18336,282,20190106,integración,crítica,1
18337,282,20190106,integración,nula,0
18338,282,20190106,sistema,baja,1
18339,282,20190106,sistema,nula,0
18340,282,20190107,integración,nula,0
18341,282,20190107,sistema,nula,0
18342,282,20190108,sistema,alta,1
18343,282,20190108,sistema,nula,0
18344,282,20190110,integración,nula,0
18345,282,20190111,integración,crítica,1
18346,282,20190111,sistema,nula,0
18347,282,20190112,integración,nula,0
18348,282,20190112,sistema,nula,0
18349,282,20190113,integración,nula,0
18350,282,20190113,sistema,crítica,1
18351,282,20190113,sistema,nula,0
18352,282,20190114,integración,crítica,1
18353,282,20190114,integración,media,1
18354,282,20190114,integración,nula,0
18355,282,20190114,sistema,nula,0
18356,282,20190115,integración,media,1
18357,282,20190115,integración,nula,0
18358,282,20190115,sistema,baja,1
18359,282,20190115,sistema,nula,0
18360,282,20190116,integración,media,1
18361,282,20190117,sistema,nula,0
18362,282,20190119,integración,nula,0
18363,282,20190119,sistema,media,1
18364,282,20190120,integración,crítica,1
18365,282,20190120,integración,nula,0
18366,282,20190120,sistema,media,1
18367,282,20190120,sistema,nula,0
18368,282,20190121,integración,nula,0
18369,282,20190121,sistema,alta,1
18370,282,20190121,sistema,nula,0
18371,282,20190122,integración,nula,0
18372,282,20190122,sistema,nula,0
18373,282,20190123,integración,nula,0
18374,282,20190123,sistema,nula,0
18375,282,20190124,integración,nula,0
18376,282,20190125,integración,alta,1
18377,282,20190125,integración,nula,0
18378,282,20190125,sistema,nula,0
18379,282,20190126,sistema,nula,0
18380,282,20190127,integración,nula,0
18381,282,20190128,integración,nula,0
18382,282,20190131,sistema,nula,0
18383,283,20200405,sistema,nula,0
18384,283,20200413,sistema,nula,0
18385,283,20200423,sistema,nula,0
18386,283,20200506,integración,nula,0
18387,283,20200507,sistema,nula,0
18388,283,20200508,sistema,nula,0
18389,283,20200510,sistema,nula,0
18390,283,20200525,integración,crítica,1
18391,283,20200604,integración,nula,0
18392,283,20200607,integración,nula,0
18393,283,20200613,sistema,nula,0
18394,283,20200618,integración,nula,0
18395,283,20200624,integración,nula,0
18396,283,20200703,sistema,nula,0
18397,283,20200707,sistema,nula,0
18398,283,20200712,integración,nula,0
18399,283,20200712,sistema,nula,0
18400,283,20200713,integración,nula,0
18401,283,20200715,sistema,nula,0
18402,283,20200718,integración,nula,0
18403,284,20160716,integración,nula,0
18404,284,20160722,integración,nula,0
18405,284,20160729,integración,nula,0
18406,284,20160822,sistema,nula,0
18407,284,20160830,integración,crítica,1
18408,284,20160830,integración,nula,0
18409,284,20160906,integración,nula,0
18410,284,20160912,sistema,nula,0
18411,284,20160919,integración,nula,0
18412,284,20160927,sistema,nula,0
18413,284,20160929,sistema,crítica,1
18414,284,20160930,sistema,alta,1
18415,284,20161001,integración,baja,1
18416,284,20161001,integración,nula,0
18417,284,20161001,sistema,nula,0
18418,284,20161008,sistema,nula,0
18419,284,20161009,integración,nula,0
18420,284,20161010,sistema,nula,0
18421,284,20161011,integración,nula,0
18422,284,20161013,integración,nula,0
18423,284,20161014,integración,nula,0
18424,284,20161014,sistema,nula,0
18425,284,20161020,integración,nula,0
18426,284,20161022,integración,nula,0
18427,284,20161024,sistema,nula,0
18428,284,20161026,integración,alta,1
18429,284,20161026,integración,baja,1
18430,284,20161027,sistema,nula,0
18431,284,20161028,integración,nula,0
18432,284,20161101,integración,nula,0
18433,284,20161103,integración,nula,0
18434,284,20161104,integración,nula,0
18435,284,20161106,integración,nula,0
18436,284,20161107,integración,nula,0
18437,284,20161111,integración,nula,0
18438,284,20161116,integración,nula,0
18439,284,20161117,integración,alta,1
18440,284,20161117,sistema,nula,0
18441,284,20161120,integración,nula,0
18442,284,20161121,integración,nula,0
18443,284,20161122,sistema,nula,0
18444,284,20161124,sistema,nula,0
18445,284,20161202,sistema,nula,0
18446,284,20161205,integración,nula,0
18447,284,20161206,sistema,nula,0
18448,284,20161207,integración,nula,0
18449,284,20161209,integración,nula,0
18450,284,20161211,integración,nula,0
18451,284,20161213,integración,nula,0
18452,284,20161213,sistema,nula,0
18453,284,20161214,integración,nula,0
18454,284,20161215,sistema,nula,0
18455,284,20161216,sistema,nula,0
18456,284,20161217,integración,nula,0
18457,284,20161219,sistema,nula,0
18458,286,20230318,integración,media,1
18459,286,20230403,integración,nula,0
18460,286,20230406,sistema,nula,0
18461,286,20230413,sistema,nula,0
18462,286,20230417,sistema,crítica,1
18463,286,20230419,integración,nula,0
18464,286,20230429,integración,nula,0
18465,286,20230503,sistema,nula,0
18466,286,20230511,sistema,nula,0
18467,286,20230515,sistema,nula,0
18468,286,20230519,integración,crítica,1
18469,286,20230522,integración,nula,0
18470,286,20230522,sistema,nula,0
18471,286,20230526,integración,nula,0
18472,286,20230529,sistema,nula,0
18473,286,20230530,integración,nula,0
18474,286,20230530,sistema,nula,0
18475,286,20230603,sistema,nula,0
18476,286,20230607,integración,crítica,1
18477,286,20230607,integración,nula,0
18478,286,20230607,sistema,nula,0
18479,286,20230609,sistema,nula,0
18480,286,20230611,sistema,nula,0
18481,286,20230612,sistema,crítica,1
18482,286,20230613,integración,nula,0
18483,286,20230617,sistema,media,1
18484,286,20230619,integración,nula,0
18485,286,20230619,sistema,nula,0
18486,286,20230630,sistema,media,1
18487,286,20230702,integración,nula,0
18488,286,20230703,sistema,nula,0
18489,286,20230704,sistema,nula,0
18490,286,20230711,sistema,baja,1
18491,287,20190324,sistema,nula,0
18492,287,20190404,integración,nula,0
18493,287,20190410,integración,crítica,1
18494,287,20190523,integración,nula,0
18495,287,20190603,integración,nula,0
18496,287,20190607,sistema,nula,0
18497,287,20190611,sistema,nula,0
18498,287,20190616,sistema,nula,0
18499,287,20190618,integración,nula,0
18500,287,20190706,integración,nula,0
18501,287,20190710,integración,nula,0
18502,287,20190710,sistema,nula,0
18503,287,20190719,sistema,nula,0
18504,287,20190728,integración,alta,1
18505,287,20190730,sistema,nula,0
18506,287,20190802,integración,nula,0
18507,287,20190805,integración,nula,0
18508,287,20190808,integración,nula,0
18509,287,20190809,integración,nula,0
18510,287,20190810,sistema,nula,0
18511,287,20190813,sistema,nula,0
18512,287,20190816,integración,nula,0
18513,287,20190817,sistema,nula,0
18514,287,20190820,sistema,nula,0
18515,287,20190901,integración,baja,1
18516,287,20190902,sistema,nula,0
18517,287,20190903,integración,nula,0
18518,287,20190903,sistema,media,1
18519,287,20190904,integración,nula,0
18520,287,20190906,integración,alta,1
18521,287,20190906,integración,nula,0
18522,287,20190909,sistema,nula,0
18523,287,20190910,integración,nula,0
18524,287,20190911,integración,nula,0
18525,287,20190911,sistema,nula,0
18526,287,20190912,integración,media,1
18527,287,20190912,integración,nula,0
18528,287,20190918,integración,nula,0
18529,287,20190921,sistema,alta,1
18530,287,20190921,sistema,nula,0
18531,287,20190923,sistema,nula,0
18532,287,20190925,sistema,nula,0
18533,287,20190926,integración,nula,0
18534,287,20190926,sistema,nula,0
18535,287,20190927,integración,nula,0
18536,287,20190928,sistema,alta,1
18537,287,20190929,sistema,nula,0
18538,287,20191003,integración,nula,0
18539,287,20191008,integración,nula,0
18540,287,20191013,integración,nula,0
18541,287,20191013,sistema,nula,0
18542,287,20191016,integración,media,1
18543,287,20191022,integración,nula,0
18544,287,20191023,sistema,baja,1
18545,287,20191029,integración,media,1
18546,287,20191030,integración,crítica,1
18547,287,20191030,integración,nula,0
18548,287,20191030,sistema,baja,1
18549,287,20191031,sistema,nula,0
18550,287,20191105,integración,crítica,1
18551,287,20191106,integración,crítica,1
18552,287,20191107,integración,nula,0
18553,287,20191108,integración,nula,0
18554,287,20191108,sistema,media,1
18555,287,20191110,integración,crítica,1
18556,287,20191113,integración,nula,0
18557,287,20191114,integración,nula,0
18558,287,20191114,sistema,crítica,1
18559,287,20191114,sistema,nula,0
18560,287,20191116,sistema,nula,0
18561,287,20191117,integración,nula,0
18562,287,20191120,integración,nula,0
18563,287,20191120,sistema,nula,0
18564,287,20191123,sistema,alta,1
18565,287,20191124,sistema,nula,0
18566,287,20191125,integración,nula,0
18567,287,20191127,sistema,nula,0
18568,287,20191128,integración,nula,0
18569,287,20191129,integración,baja,1
18570,287,20191129,integración,nula,0
18571,287,20191130,sistema,nula,0
18572,287,20191206,integración,nula,0
18573,287,20191207,sistema,nula,0
18574,287,20191208,integración,nula,0
18575,287,20191209,integración,alta,1
18576,287,20191210,integración,nula,0
18577,287,20191210,sistema,nula,0
18578,287,20191211,integración,nula,0
18579,287,20191212,integración,nula,0
18580,287,20191213,sistema,nula,0
18581,287,20191216,sistema,nula,0
18582,287,20191218,integración,baja,1
18583,287,20191218,sistema,nula,0
18584,287,20191221,sistema,nula,0
18585,287,20191222,sistema,nula,0
18586,287,20191224,integración,nula,0
18587,287,20191225,integración,nula,0
18588,287,20191226,sistema,nula,0
18589,287,20191228,integración,nula,0
18590,287,20191229,integración,nula,0
18591,287,20200103,integración,nula,0
18592,287,20200104,sistema,nula,0
18593,287,20200109,sistema,nula,0
18594,287,20200110,integración,baja,1
18595,287,20200112,sistema,nula,0
18596,287,20200116,integración,nula,0
18597,287,20200117,integración,nula,0
18598,287,20200118,integración,nula,0
18599,287,20200201,integración,baja,1
18600,288,20190218,integración,nula,0
18601,288,20190307,integración,media,1
18602,288,20190308,integración,nula,0
18603,288,20190309,integración,nula,0
18604,288,20190315,integración,media,1
18605,288,20190318,integración,nula,0
18606,288,20190318,sistema,alta,1
18607,288,20190319,integración,nula,0
18608,288,20190323,sistema,nula,0
18609,288,20190324,sistema,nula,0
18610,288,20190325,integración,nula,0
18611,288,20190325,sistema,nula,0
18612,288,20190327,integración,nula,0
18613,288,20190327,sistema,baja,1
18614,288,20190328,sistema,nula,0
18615,288,20190329,sistema,baja,2
18616,288,20190330,sistema,baja,1
18617,288,20190330,sistema,nula,0
18618,288,20190401,integración,nula,0
18619,288,20190401,sistema,nula,0
18620,288,20190403,sistema,crítica,1
18621,288,20190404,sistema,nula,0
18622,288,20190405,sistema,nula,0
18623,288,20190406,integración,nula,0
18624,288,20190406,sistema,nula,0
18625,288,20190407,integración,nula,0
18626,288,20190407,sistema,media,1
18627,288,20190407,sistema,nula,0
18628,288,20190408,integración,media,1
18629,288,20190410,integración,media,1
18630,288,20190410,integración,nula,0
18631,288,20190410,sistema,nula,0
18632,288,20190411,integración,nula,0
18633,288,20190412,integración,nula,0
18634,288,20190412,sistema,alta,1
18635,288,20190413,integración,nula,0
18636,288,20190413,sistema,nula,0
18637,288,20190414,integración,nula,0
18638,288,20190414,sistema,alta,1
18639,288,20190414,sistema,nula,0
18640,288,20190415,integración,crítica,1
18641,288,20190415,integración,nula,0
18642,288,20190415,sistema,nula,0
18643,288,20190417,sistema,nula,0
18644,288,20190418,integración,alta,1
18645,288,20190418,sistema,nula,0
18646,288,20190419,integración,nula,0
18647,288,20190421,integración,nula,0
18648,288,20190421,sistema,nula,0
18649,288,20190422,integración,nula,0
