id_hecho_calidad,nombre_proyecto,año,nombre_mes,dia,semana,tipo_prueba,severidad,cantidad_defectos_encontrados
11906,Proy-2024-mejora,2024,Abril,28,17,sistema,media,1
11907,Proy-2024-mejora,2024,Mayo,9,19,integración,nula,0
11908,Proy-2024-mejora,2024,Mayo,12,19,sistema,nula,0
11909,Proy-2024-mejora,2024,Mayo,15,20,sistema,nula,0
11910,Proy-2024-mejora,2024,Mayo,16,20,integración,nula,0
11911,Proy-2024-mejora,2024,Mayo,17,20,sistema,nula,0
11912,Proy-2024-mejora,2024,Mayo,20,21,sistema,nula,0
11913,Proy-2024-mejora,2024,Mayo,22,21,integración,crítica,1
11914,Proy-2024-mejora,2024,Mayo,22,21,integración,nula,0
11915,Proy-2024-mejora,2024,Mayo,22,21,sistema,nula,0
11916,Proy-2024-mejora,2024,Mayo,24,21,integración,nula,0
11917,Proy-2024-mejora,2024,Mayo,24,21,sistema,alta,1
11918,Proy-2024-mejora,2024,Mayo,24,21,sistema,nula,0
11919,Proy-2024-mejora,2024,Mayo,26,21,sistema,nula,0
11920,Proy-2024-mejora,2024,Mayo,28,22,integración,crítica,1
11921,Proy-2024-mejora,2024,Mayo,30,22,integración,nula,0
11922,Proy-2024-mejora,2024,Mayo,30,22,sistema,nula,0
11923,Proy-2024-mejora,2024,Junio,1,22,integración,nula,0
11924,Proy-2024-mejora,2024,Junio,5,23,sistema,nula,0
11925,Proy-2024-mejora,2024,Junio,7,23,integración,nula,0
11926,Proy-2024-mejora,2024,Junio,7,23,sistema,nula,0
11927,Proy-2024-mejora,2024,Junio,9,23,integración,nula,0
11928,Proy-2024-mejora,2024,Junio,9,23,sistema,nula,0
11929,Proy-2024-mejora,2024,Junio,10,24,integración,nula,0
11930,Proy-2024-mejora,2024,Junio,11,24,integración,nula,0
11931,Proy-2024-mejora,2024,Junio,11,24,sistema,nula,0
11932,Proy-2024-mejora,2024,Junio,12,24,integración,nula,0
11933,Proy-2024-mejora,2024,Junio,12,24,sistema,nula,0
11934,Proy-2024-mejora,2024,Junio,13,24,integración,nula,0
11935,Proy-2024-mejora,2024,Junio,14,24,integración,nula,0
11936,Proy-2024-mejora,2024,Junio,14,24,sistema,nula,0
11937,Proy-2024-mejora,2024,Junio,15,24,integración,nula,0
11938,Proy-2024-mejora,2024,Junio,15,24,sistema,nula,0
11939,Proy-2024-mejora,2024,Junio,16,24,integración,nula,0
11940,Proy-2024-mejora,2024,Junio,16,24,sistema,nula,0
11941,Proy-2024-mejora,2024,Junio,17,25,integración,nula,0
11942,Proy-2024-mejora,2024,Junio,17,25,sistema,nula,0
11943,Proy-2024-mejora,2024,Junio,19,25,integración,alta,1
11944,Proy-2024-mejora,2024,Junio,20,25,integración,nula,0
11945,Proy-2024-mejora,2024,Junio,20,25,sistema,alta,1
11946,Proy-2024-mejora,2024,Junio,20,25,sistema,nula,0
11947,Proy-2024-mejora,2024,Junio,22,25,integración,nula,0
11948,Proy-2024-mejora,2024,Junio,22,25,sistema,nula,0
11949,Proy-2024-mejora,2024,Junio,23,25,integración,nula,0
11950,Proy-2024-mejora,2024,Junio,23,25,sistema,nula,0
11951,Proy-2024-mejora,2024,Junio,24,26,integración,nula,0
11952,Proy-2024-mejora,2024,Junio,24,26,sistema,baja,1
11953,Proy-2024-mejora,2024,Junio,24,26,sistema,nula,0
11954,Proy-2024-mejora,2024,Junio,26,26,integración,nula,0
11955,Proy-2024-mejora,2024,Junio,26,26,sistema,crítica,1
11956,Proy-2024-mejora,2024,Junio,27,26,integración,nula,0
11957,Proy-2024-mejora,2024,Junio,28,26,integración,nula,0
11958,Proy-2024-mejora,2024,Junio,28,26,sistema,nula,0
11959,Proy-2024-mejora,2024,Junio,29,26,integración,nula,0
11960,Proy-2024-mejora,2024,Junio,29,26,sistema,nula,0
11961,Proy-2024-mejora,2024,Julio,2,27,integración,nula,0
11962,Proy-2024-mejora,2024,Julio,2,27,sistema,baja,1
11963,Proy-2024-mejora,2024,Julio,2,27,sistema,nula,0
11964,Proy-2024-mejora,2024,Julio,3,27,sistema,media,1
11965,Proy-2024-mejora,2024,Julio,4,27,sistema,nula,0
11966,Proy-2024-mejora,2024,Julio,5,27,integración,nula,0
11967,Proy-2024-mejora,2024,Julio,7,27,integración,nula,0
11968,Proy-2024-mejora,2024,Julio,7,27,sistema,crítica,1
11969,Proy-2024-mejora,2024,Julio,7,27,sistema,nula,0
11970,Proy-2024-mejora,2024,Julio,8,28,sistema,baja,1
11971,Proy-2024-mejora,2024,Julio,8,28,sistema,nula,0
11972,Proy-2024-mejora,2024,Julio,9,28,integración,crítica,1
11973,Proy-2024-mejora,2024,Julio,9,28,integración,nula,0
11974,Proy-2024-mejora,2024,Julio,9,28,sistema,nula,0
11975,Proy-2024-mejora,2024,Julio,10,28,integración,nula,0
11976,Proy-2024-mejora,2024,Julio,10,28,sistema,baja,1
11977,Proy-2024-mejora,2024,Julio,12,28,sistema,nula,0
11978,Proy-2024-mejora,2024,Julio,13,28,sistema,crítica,1
11979,Proy-2024-mejora,2024,Julio,13,28,sistema,nula,0
11980,Proy-2024-mejora,2024,Julio,14,28,integración,nula,0
11981,Proy-2024-mejora,2024,Julio,14,28,sistema,nula,0
11982,Proy-2024-mejora,2024,Julio,15,29,integración,nula,0
11983,Proy-2024-mejora,2024,Julio,15,29,sistema,nula,0
11984,Proy-2024-mejora,2024,Julio,16,29,integración,nula,0
11985,Proy-2024-mejora,2024,Julio,16,29,sistema,nula,0
11986,Proy-2024-mejora,2024,Julio,17,29,sistema,nula,0
11987,Proy-2024-mejora,2024,Julio,18,29,integración,nula,0
11988,Proy-2024-mejora,2024,Julio,18,29,sistema,nula,0
11989,Proy-2024-mejora,2024,Julio,19,29,sistema,nula,0
11990,Proy-2024-mejora,2024,Julio,20,29,integración,nula,0
11991,Proy-2024-mejora,2024,Julio,21,29,integración,nula,0
11992,Proy-2024-mejora,2024,Julio,23,30,sistema,alta,1
11993,Proy-2024-mejora,2024,Julio,24,30,integración,alta,1
11994,Proy-2024-mejora,2024,Julio,26,30,sistema,nula,0
11995,Proy-2016-innova,2016,Septiembre,28,39,sistema,nula,0
11996,Proy-2016-innova,2016,Octubre,7,40,sistema,nula,0
11997,Proy-2016-innova,2016,Octubre,14,41,sistema,nula,0
11998,Proy-2016-innova,2016,Octubre,20,42,integración,alta,1
11999,Proy-2016-innova,2016,Octubre,21,42,sistema,nula,0
12000,Proy-2016-innova,2016,Octubre,28,43,integración,alta,1
12001,Proy-2016-innova,2016,Octubre,28,43,sistema,nula,0
12002,Proy-2016-innova,2016,Noviembre,1,44,integración,nula,0
12003,Proy-2016-innova,2016,Noviembre,2,44,sistema,crítica,1
12004,Proy-2016-innova,2016,Noviembre,4,44,integración,nula,0
12005,Proy-2016-innova,2016,Noviembre,8,45,integración,nula,0
12006,Proy-2016-innova,2016,Noviembre,8,45,sistema,nula,0
12007,Proy-2016-innova,2016,Noviembre,9,45,integración,nula,0
12008,Proy-2016-innova,2016,Noviembre,11,45,sistema,nula,0
12009,Proy-2016-innova,2016,Noviembre,13,45,integración,nula,0
12010,Proy-2016-innova,2016,Noviembre,14,46,integración,baja,1
12011,Proy-2016-innova,2016,Noviembre,16,46,integración,nula,0
12012,Proy-2016-innova,2016,Noviembre,16,46,sistema,baja,1
12013,Proy-2016-innova,2016,Noviembre,18,46,integración,media,1
12014,Proy-2016-innova,2016,Noviembre,18,46,integración,nula,0
12015,Proy-2016-innova,2016,Noviembre,27,47,sistema,crítica,1
12016,Proy-2016-innova,2016,Noviembre,28,48,sistema,media,1
12017,Proy-2016-innova,2016,Noviembre,28,48,sistema,nula,0
12018,Proy-2016-innova,2016,Noviembre,29,48,integración,nula,0
12019,Proy-2016-innova,2016,Diciembre,3,48,sistema,nula,0
12020,Proy-2016-innova,2016,Diciembre,4,48,integración,nula,0
12021,Proy-2016-innova,2016,Diciembre,4,48,sistema,nula,0
12022,Proy-2016-innova,2016,Diciembre,5,49,integración,nula,0
12023,Proy-2016-innova,2016,Diciembre,7,49,integración,nula,0
12024,Proy-2016-innova,2016,Diciembre,7,49,sistema,nula,0
12025,Proy-2016-innova,2016,Diciembre,10,49,integración,nula,0
12026,Proy-2016-innova,2016,Diciembre,12,50,integración,media,1
12027,Proy-2016-innova,2016,Diciembre,12,50,integración,nula,0
12028,Proy-2016-innova,2016,Diciembre,12,50,sistema,nula,0
12029,Proy-2016-innova,2016,Diciembre,13,50,integración,nula,0
12030,Proy-2016-innova,2016,Diciembre,13,50,sistema,nula,0
12031,Proy-2016-innova,2016,Diciembre,17,50,integración,nula,0
12032,Proy-2016-innova,2016,Diciembre,17,50,sistema,nula,0
12033,Proy-2016-innova,2016,Diciembre,20,51,integración,alta,1
12034,Proy-2016-innova,2016,Diciembre,21,51,integración,media,1
12035,Proy-2016-innova,2016,Diciembre,22,51,sistema,media,1
12036,Proy-2016-innova,2016,Diciembre,23,51,integración,baja,1
12037,Proy-2016-innova,2016,Diciembre,23,51,integración,nula,0
12038,Proy-2016-innova,2016,Diciembre,24,51,integración,baja,1
12039,Proy-2016-innova,2016,Diciembre,25,51,integración,nula,0
12040,Proy-2016-innova,2016,Diciembre,25,51,sistema,nula,0
12041,Proy-2016-innova,2016,Diciembre,26,52,integración,nula,0
12042,Proy-2016-innova,2016,Diciembre,27,52,integración,nula,0
12043,Proy-2016-innova,2016,Diciembre,30,52,integración,media,1
12044,Proy-2016-innova,2016,Diciembre,30,52,integración,nula,0
12045,Proy-2016-innova,2016,Diciembre,30,52,sistema,nula,0
12046,Proy-2016-innova,2017,Enero,1,52,integración,nula,0
12047,Proy-2016-innova,2017,Enero,3,1,integración,nula,0
12048,Proy-2016-innova,2017,Enero,4,1,sistema,nula,0
12049,Proy-2016-innova,2017,Enero,6,1,integración,nula,0
12050,Proy-2016-innova,2017,Enero,6,1,sistema,media,1
12051,Proy-2016-innova,2017,Enero,6,1,sistema,nula,0
12052,Proy-2016-innova,2017,Enero,8,1,integración,nula,0
12053,Proy-2016-innova,2017,Enero,9,2,integración,nula,0
12054,Proy-2016-innova,2017,Enero,9,2,sistema,crítica,1
12055,Proy-2016-innova,2017,Enero,9,2,sistema,nula,0
12056,Proy-2016-innova,2017,Enero,11,2,integración,nula,0
12057,Proy-2016-innova,2017,Enero,14,2,sistema,nula,0
12058,Proy-2016-innova,2017,Enero,15,2,sistema,nula,0
12059,Proy-2016-innova,2017,Enero,16,3,sistema,nula,0
12060,Proy-2016-innova,2017,Enero,17,3,integración,nula,0
12061,Proy-2016-innova,2017,Enero,17,3,sistema,nula,0
12062,Proy-2016-innova,2017,Enero,19,3,integración,baja,1
12063,Proy-2016-innova,2017,Enero,19,3,integración,nula,0
12064,Proy-2016-innova,2017,Enero,19,3,sistema,alta,1
12065,Proy-2016-innova,2017,Enero,20,3,sistema,media,1
12066,Proy-2016-innova,2017,Enero,20,3,sistema,nula,0
12067,Proy-2016-innova,2017,Enero,21,3,integración,nula,0
12068,Proy-2016-innova,2017,Enero,25,4,integración,nula,0
12069,Proy-2016-innova,2017,Enero,26,4,integración,nula,0
12070,Proy-2016-innova,2017,Enero,27,4,integración,nula,0
12071,Proy-2016-innova,2017,Enero,28,4,sistema,alta,1
12072,Proy-2016-innova,2017,Enero,29,4,integración,nula,0
12073,Proy-2016-innova,2017,Enero,30,5,sistema,alta,1
12074,Proy-2016-innova,2017,Enero,31,5,integración,nula,0
12075,Proy-2016-innova,2017,Febrero,1,5,integración,nula,0
12076,Proy-2016-innova,2017,Febrero,1,5,sistema,nula,0
12077,Proy-2016-innova,2017,Febrero,2,5,sistema,nula,0
12078,Proy-2016-innova,2017,Febrero,3,5,integración,nula,0
12079,Proy-2016-innova,2017,Febrero,3,5,sistema,nula,0
12080,Proy-2016-innova,2017,Febrero,4,5,integración,nula,0
12081,Proy-2016-innova,2017,Febrero,4,5,sistema,nula,0
12082,Proy-2016-innova,2017,Febrero,5,5,integración,nula,0
12083,Proy-2016-innova,2017,Febrero,5,5,sistema,media,1
12084,Proy-2016-innova,2017,Febrero,5,5,sistema,nula,0
12085,Proy-2016-innova,2017,Febrero,9,6,sistema,nula,0
12086,Proy-2016-innova,2017,Febrero,10,6,integración,nula,0
12087,Proy-2016-innova,2017,Febrero,10,6,sistema,nula,0
12088,Proy-2016-innova,2017,Febrero,11,6,sistema,nula,0
12089,Proy-2016-innova,2017,Febrero,12,6,integración,crítica,1
12090,Proy-2016-innova,2017,Febrero,12,6,integración,media,1
12091,Proy-2016-innova,2017,Febrero,12,6,integración,nula,0
12092,Proy-2016-innova,2017,Febrero,13,7,sistema,nula,0
12093,Proy-2016-innova,2017,Febrero,14,7,integración,nula,0
12094,Proy-2016-innova,2017,Febrero,14,7,sistema,nula,0
12095,Proy-2016-innova,2017,Febrero,15,7,sistema,nula,0
12096,Proy-2016-innova,2017,Febrero,16,7,sistema,nula,0
12097,Proy-2016-innova,2017,Febrero,18,7,integración,nula,0
12098,Proy-2016-innova,2017,Febrero,19,7,integración,nula,0
12099,Proy-2016-innova,2017,Febrero,20,8,sistema,nula,0
12100,Proy-2016-innova,2017,Febrero,21,8,sistema,nula,0
12101,Proy-2016-innova,2017,Febrero,22,8,sistema,nula,0
12102,Proy-2016-innova,2017,Febrero,23,8,integración,nula,0
12103,Proy-2016-innova,2017,Febrero,23,8,sistema,nula,0
12104,Proy-2016-innova,2017,Febrero,25,8,sistema,nula,0
12105,Proy-2016-innova,2017,Febrero,26,8,sistema,nula,0
12106,Proy-2016-innova,2017,Febrero,28,9,integración,media,1
12107,Proy-2016-innova,2017,Marzo,2,9,sistema,nula,0
12108,Proy-2016-innova,2017,Marzo,5,9,integración,nula,0
12109,Proy-2017-redefine,2017,Mayo,23,21,sistema,baja,1
12110,Proy-2017-redefine,2017,Agosto,3,31,integración,nula,0
12111,Proy-2017-redefine,2017,Septiembre,20,38,integración,baja,1
12112,Proy-2017-redefine,2017,Septiembre,20,38,sistema,baja,1
12113,Proy-2017-redefine,2017,Octubre,2,40,sistema,nula,0
12114,Proy-2017-redefine,2017,Octubre,9,41,integración,media,1
12115,Proy-2017-redefine,2017,Octubre,10,41,integración,nula,0
12116,Proy-2017-redefine,2017,Octubre,18,42,sistema,nula,0
12117,Proy-2017-redefine,2017,Octubre,21,42,sistema,alta,1
12118,Proy-2017-redefine,2017,Octubre,24,43,integración,nula,0
12119,Proy-2017-redefine,2017,Octubre,28,43,integración,nula,0
12120,Proy-2017-redefine,2017,Octubre,29,43,sistema,nula,0
12121,Proy-2017-redefine,2017,Noviembre,6,45,integración,nula,0
12122,Proy-2017-redefine,2017,Noviembre,8,45,sistema,nula,0
12123,Proy-2017-redefine,2017,Noviembre,10,45,sistema,nula,0
12124,Proy-2017-redefine,2017,Noviembre,14,46,sistema,nula,0
12125,Proy-2017-redefine,2017,Noviembre,16,46,sistema,nula,0
12126,Proy-2017-redefine,2017,Noviembre,21,47,integración,nula,0
12127,Proy-2017-redefine,2017,Noviembre,24,47,sistema,nula,0
12128,Proy-2017-redefine,2017,Noviembre,26,47,sistema,nula,0
12129,Proy-2017-redefine,2017,Noviembre,30,48,integración,nula,0
12130,Proy-2017-redefine,2017,Diciembre,1,48,integración,nula,0
12131,Proy-2017-redefine,2017,Diciembre,2,48,sistema,nula,0
12132,Proy-2017-redefine,2017,Diciembre,4,49,sistema,nula,0
12133,Proy-2017-redefine,2017,Diciembre,5,49,integración,nula,0
12134,Proy-2017-redefine,2017,Diciembre,6,49,sistema,nula,0
12135,Proy-2017-redefine,2017,Diciembre,13,50,sistema,nula,0
12136,Proy-2017-redefine,2017,Diciembre,21,51,integración,alta,1
12137,Proy-2017-redefine,2017,Diciembre,21,51,sistema,nula,0
12138,Proy-2017-redefine,2017,Diciembre,24,51,sistema,nula,0
12139,Proy-2017-redefine,2017,Diciembre,26,52,integración,nula,0
12140,Proy-2017-redefine,2017,Diciembre,28,52,sistema,nula,0
12141,Proy-2017-redefine,2018,Enero,4,1,sistema,nula,0
12142,Proy-2017-redefine,2018,Enero,6,1,integración,media,1
12143,Proy-2017-redefine,2018,Enero,11,2,integración,nula,0
12144,Proy-2017-redefine,2018,Enero,13,2,integración,nula,0
12145,Proy-2017-redefine,2018,Enero,15,3,sistema,crítica,1
12146,Proy-2017-redefine,2018,Enero,19,3,integración,nula,0
12147,Proy-2017-redefine,2018,Enero,23,4,sistema,nula,0
12148,Proy-2017-redefine,2018,Enero,24,4,integración,crítica,1
12149,Proy-2017-redefine,2018,Enero,24,4,integración,media,1
12150,Proy-2017-redefine,2018,Enero,25,4,integración,nula,0
12151,Proy-2017-redefine,2018,Enero,28,4,integración,nula,0
12152,Proy-2017-redefine,2018,Febrero,2,5,sistema,nula,0
12153,Proy-2017-redefine,2018,Febrero,4,5,sistema,nula,0
12154,Proy-2017-redefine,2018,Febrero,8,6,integración,nula,0
12155,Proy-2017-redefine,2018,Febrero,11,6,sistema,nula,0
12156,Proy-2017-redefine,2018,Febrero,13,7,sistema,nula,0
12157,Proy-2017-redefine,2018,Febrero,14,7,sistema,nula,0
12158,Proy-2017-redefine,2018,Febrero,15,7,sistema,nula,0
12159,Proy-2017-redefine,2018,Febrero,19,8,integración,media,1
12160,Proy-2017-redefine,2018,Febrero,20,8,sistema,nula,0
12161,Proy-2017-redefine,2018,Febrero,22,8,integración,nula,0
12162,Proy-2017-redefine,2018,Febrero,25,8,integración,nula,0
12163,Proy-2017-redefine,2018,Febrero,27,9,integración,nula,0
12164,Proy-2017-redefine,2018,Marzo,1,9,integración,nula,0
12165,Proy-2017-redefine,2018,Marzo,4,9,sistema,nula,0
12166,Proy-2017-redefine,2018,Marzo,17,11,integración,nula,0
12167,Proy-2017-redefine,2018,Marzo,19,12,integración,nula,0
12168,Proy-2017-redefine,2018,Marzo,19,12,sistema,nula,0
12169,Proy-2017-redefine,2018,Marzo,23,12,sistema,nula,0
12170,Proy-2017-redefine,2018,Marzo,25,12,integración,nula,0
12171,Proy-2017-redefine,2018,Marzo,25,12,sistema,nula,0
12172,Proy-2017-redefine,2018,Marzo,27,13,integración,nula,0
12173,Proy-2017-redefine,2018,Marzo,29,13,integración,nula,0
12174,Proy-2017-redefine,2018,Marzo,31,13,sistema,nula,0
12175,Proy-2017-redefine,2018,Abril,5,14,integración,nula,0
12176,Proy-2017-redefine,2018,Abril,6,14,sistema,nula,0
12177,Proy-2017-redefine,2018,Abril,7,14,integración,nula,0
12178,Proy-2017-redefine,2018,Abril,9,15,sistema,nula,0
12179,Proy-2017-redefine,2018,Abril,10,15,integración,media,1
12180,Proy-2017-redefine,2018,Abril,20,16,sistema,nula,0
12181,Proy-2017-redefine,2018,Abril,21,16,sistema,nula,0
12182,Proy-2017-redefine,2018,Mayo,3,18,sistema,nula,0
12183,Proy-2017-redefine,2018,Mayo,9,19,sistema,nula,0
12184,Proy-2017-redefine,2018,Mayo,13,19,sistema,media,1
12185,Proy-2017-redefine,2018,Mayo,13,19,sistema,nula,0
12186,Proy-2016-cultiva,2016,Noviembre,9,45,integración,nula,0
12187,Proy-2016-cultiva,2016,Noviembre,19,46,integración,nula,0
12188,Proy-2016-cultiva,2016,Noviembre,24,47,integración,nula,0
12189,Proy-2016-cultiva,2016,Noviembre,28,48,integración,nula,0
12190,Proy-2016-cultiva,2016,Diciembre,4,48,integración,nula,0
12191,Proy-2016-cultiva,2016,Diciembre,6,49,sistema,nula,0
12192,Proy-2016-cultiva,2016,Diciembre,8,49,integración,nula,0
12193,Proy-2016-cultiva,2016,Diciembre,10,49,integración,nula,0
12194,Proy-2016-cultiva,2016,Diciembre,12,50,sistema,baja,1
12195,Proy-2016-cultiva,2016,Diciembre,13,50,sistema,crítica,1
12196,Proy-2016-cultiva,2016,Diciembre,14,50,integración,alta,1
12197,Proy-2016-cultiva,2016,Diciembre,15,50,integración,nula,0
12198,Proy-2016-cultiva,2016,Diciembre,16,50,integración,nula,0
12199,Proy-2016-cultiva,2016,Diciembre,16,50,sistema,crítica,1
12200,Proy-2016-cultiva,2016,Diciembre,16,50,sistema,nula,0
12201,Proy-2016-cultiva,2016,Diciembre,18,50,sistema,nula,0
12202,Proy-2016-cultiva,2016,Diciembre,20,51,sistema,nula,0
12203,Proy-2016-cultiva,2016,Diciembre,21,51,integración,nula,0
12204,Proy-2016-cultiva,2016,Diciembre,21,51,sistema,nula,0
12205,Proy-2016-cultiva,2016,Diciembre,22,51,integración,nula,0
12206,Proy-2016-cultiva,2016,Diciembre,26,52,integración,nula,0
12207,Proy-2016-cultiva,2016,Diciembre,26,52,sistema,nula,0
12208,Proy-2016-cultiva,2016,Diciembre,27,52,integración,nula,0
12209,Proy-2016-cultiva,2016,Diciembre,28,52,integración,nula,0
12210,Proy-2016-cultiva,2016,Diciembre,28,52,sistema,media,1
12211,Proy-2016-cultiva,2016,Diciembre,30,52,sistema,nula,0
12212,Proy-2016-cultiva,2017,Enero,4,1,sistema,nula,0
12213,Proy-2016-cultiva,2017,Enero,7,1,sistema,nula,0
12214,Proy-2016-cultiva,2017,Enero,8,1,integración,nula,0
12215,Proy-2016-cultiva,2017,Enero,10,2,integración,nula,0
12216,Proy-2016-cultiva,2017,Enero,14,2,sistema,nula,0
12217,Proy-2016-cultiva,2017,Enero,15,2,sistema,media,1
12218,Proy-2016-cultiva,2017,Enero,16,3,integración,alta,1
12219,Proy-2016-cultiva,2017,Enero,16,3,integración,nula,0
12220,Proy-2016-cultiva,2017,Enero,16,3,sistema,nula,0
12221,Proy-2016-cultiva,2017,Enero,17,3,integración,nula,0
12222,Proy-2016-cultiva,2017,Enero,17,3,sistema,nula,0
12223,Proy-2016-cultiva,2017,Enero,18,3,integración,nula,0
12224,Proy-2016-cultiva,2017,Enero,18,3,sistema,nula,0
12225,Proy-2016-cultiva,2017,Enero,19,3,sistema,nula,0
12226,Proy-2016-cultiva,2017,Enero,20,3,integración,baja,1
12227,Proy-2016-cultiva,2017,Enero,20,3,integración,nula,0
12228,Proy-2016-cultiva,2017,Enero,20,3,sistema,media,1
12229,Proy-2016-cultiva,2017,Enero,21,3,integración,nula,0
12230,Proy-2016-cultiva,2017,Enero,21,3,sistema,crítica,1
12231,Proy-2016-cultiva,2017,Enero,21,3,sistema,media,1
12232,Proy-2016-cultiva,2017,Enero,22,3,integración,nula,0
12233,Proy-2016-cultiva,2017,Enero,23,4,integración,nula,0
12234,Proy-2016-cultiva,2017,Enero,23,4,sistema,nula,0
12235,Proy-2016-cultiva,2017,Enero,24,4,integración,nula,0
12236,Proy-2016-cultiva,2017,Enero,26,4,integración,nula,0
12237,Proy-2016-cultiva,2017,Enero,27,4,integración,alta,1
12238,Proy-2016-cultiva,2017,Enero,27,4,integración,nula,0
12239,Proy-2016-cultiva,2017,Enero,28,4,sistema,nula,0
12240,Proy-2016-cultiva,2017,Enero,30,5,integración,nula,0
12241,Proy-2016-cultiva,2017,Enero,31,5,integración,nula,0
12242,Proy-2016-cultiva,2017,Enero,31,5,sistema,baja,1
12243,Proy-2016-cultiva,2017,Enero,31,5,sistema,nula,0
12244,Proy-2016-cultiva,2017,Febrero,1,5,integración,nula,0
12245,Proy-2016-cultiva,2017,Febrero,1,5,sistema,nula,0
12246,Proy-2016-cultiva,2017,Febrero,2,5,integración,baja,1
12247,Proy-2016-cultiva,2017,Febrero,3,5,sistema,nula,0
12248,Proy-2016-cultiva,2017,Febrero,4,5,sistema,nula,0
12249,Proy-2016-cultiva,2017,Febrero,5,5,integración,nula,0
12250,Proy-2016-cultiva,2017,Febrero,6,6,sistema,nula,0
12251,Proy-2016-cultiva,2017,Febrero,7,6,integración,baja,1
12252,Proy-2016-cultiva,2017,Febrero,7,6,sistema,nula,0
12253,Proy-2016-cultiva,2017,Febrero,8,6,sistema,crítica,1
12254,Proy-2016-cultiva,2017,Febrero,8,6,sistema,nula,0
12255,Proy-2016-cultiva,2017,Febrero,10,6,sistema,nula,0
12256,Proy-2016-cultiva,2017,Febrero,11,6,integración,nula,0
12257,Proy-2016-cultiva,2017,Febrero,11,6,sistema,media,1
12258,Proy-2016-cultiva,2017,Febrero,12,6,integración,nula,0
12259,Proy-2016-cultiva,2017,Febrero,13,7,integración,nula,0
12260,Proy-2016-cultiva,2017,Febrero,13,7,sistema,nula,0
